date,precipitation_sum_mm,wind_speed_max_kmh,port
2023-12-05,0.0,16.8,Sagar-Sandheads
2023-12-06,0.0,21.7,Sagar-Sandheads
2023-12-07,11.5,20.2,Sagar-Sandheads
2023-12-08,0.1,21.8,Sagar-Sandheads
2023-12-09,0.0,16.2,Sagar-Sandheads
2023-12-10,0.0,13.4,Sagar-Sandheads
2023-12-11,0.0,17.4,Sagar-Sandheads
2023-12-12,0.0,13.8,Sagar-Sandheads
2023-12-13,0.0,10.9,Sagar-Sandheads
2023-12-14,0.0,11.2,Sagar-Sandheads
2023-12-15,0.0,15.2,Sagar-Sandheads
2023-12-16,0.0,14.4,Sagar-Sandheads
2023-12-17,0.0,14.0,Sagar-Sandheads
2023-12-18,0.0,13.7,Sagar-Sandheads
2023-12-19,0.0,15.2,Sagar-Sandheads
2023-12-20,0.0,15.0,Sagar-Sandheads
2023-12-21,0.0,14.1,Sagar-Sandheads
2023-12-22,0.0,13.7,Sagar-Sandheads
2023-12-23,0.0,10.4,Sagar-Sandheads
2023-12-24,0.0,9.7,Sagar-Sandheads
2023-12-25,0.0,13.6,Sagar-Sandheads
2023-12-26,0.0,11.2,Sagar-Sandheads
2023-12-27,0.0,10.0,Sagar-Sandheads
2023-12-28,0.0,12.2,Sagar-Sandheads
2023-12-29,0.0,15.5,Sagar-Sandheads
2023-12-30,0.0,15.2,Sagar-Sandheads
2023-12-31,0.0,16.4,Sagar-Sandheads
